Time,Load,Solar,Battery,Grid,SOC
13.029,2700,1472.54666404119,818.302223972542,409.151111986271,0.48884456173428
13.03,2700,1472.24976810269,818.50015459821,409.250077299105,0.488843803863767
13.031,2700,1471.95283341549,818.698111056342,409.349055528171,0.48884304580996
13.032,2700,1471.65586002767,818.896093314887,409.448046657444,0.488842287572837
13.033,2700,1471.3588479873,819.0941013418,409.5470506709,0.488841529152373
13.034,2700,1471.06179734245,819.292135105033,409.646067552517,0.488840770548544
13.035,2700,1470.76470814118,819.490194572544,409.745097286272,0.488840011761327
13.036,2700,1470.46758043156,819.68827971229,409.844139856145,0.488839252790697
13.037,2700,1470.17041426165,819.886390492231,409.943195246115,0.488838493636632
13.038,2700,1469.87320967951,820.084526880329,410.042263440164,0.488837734299107
13.039,2700,1469.57596673318,820.282688844547,410.141344422274,0.488836974778099
13.04,2700,1469.27868547073,820.480876352849,410.240438176425,0.488836215073584
13.041,2700,1468.98136594019,820.679089373205,410.339544686602,0.488835455185538
13.042,2700,1468.68400818963,820.877327873583,410.438663936791,0.488834695113938
13.043,2700,1468.38661226707,821.075591821953,410.537795910976,0.488833934858761
13.044,2700,1468.08917822057,821.273881186288,410.636940593144,0.488833174419982
13.045,2700,1467.79170609816,821.472195934563,410.736097967281,0.488832413797578
13.046,2700,1467.49419594787,821.670536034754,410.835268017377,0.488831652991526
13.047,2700,1467.19664781774,821.868901454841,410.934450727421,0.488830892001803
13.048,2700,1466.8990617558,822.067292162803,411.033646081401,0.488830130828384
13.049,2700,1466.60143781007,822.265708126622,411.132854063311,0.488829369471247
13.05,2700,1466.30377602858,822.464149314283,411.232074657142,0.488828607930368
13.051,2700,1466.00607645934,822.662615693772,411.331307846886,0.488827846205724
13.052,2700,1465.70833915039,822.861107233076,411.430553616538,0.488827084297291
13.053,2700,1465.41056414972,823.059623900187,411.529811950094,0.488826322205047
13.054,2700,1465.11275150536,823.258165663095,411.629082831548,0.488825559928967
13.055,2700,1464.81490126531,823.456732489795,411.728366244898,0.48882479746903
13.056,2700,1464.51701347757,823.655324348283,411.827662174142,0.488824034825211
13.057,2700,1464.21908819017,823.853941206556,411.926970603278,0.488823271997488
13.058,2700,1463.92112545108,824.052583032615,412.026291516308,0.488822508985837
13.059,2700,1463.62312530831,824.251249794461,412.12562489723,0.488821745790235
13.06,2700,1463.32508780985,824.449941460098,412.224970730049,0.48882098241066
13.061,2700,1463.0270130037,824.648657997531,412.324328998766,0.488820218847087
13.062,2700,1462.72890093785,824.847399374769,412.423699687385,0.488819455099495
13.063,2700,1462.43075166027,825.046165559822,412.523082779911,0.488818691167861
13.064,2700,1462.13256521895,825.244956520702,412.622478260351,0.48881792705216
13.065,2700,1461.83434166187,825.443772225421,412.721886112711,0.488817162752371
13.066,2700,1461.536081037,825.642612641997,412.821306320999,0.48881639826847
13.067,2700,1461.23778339233,825.841477738448,412.920738869224,0.488815633600436
13.068,2700,1460.93944877581,826.040367482793,413.020183741397,0.488814868748243
13.069,2700,1460.64107723542,826.239281843054,413.119640921527,0.488814103711871
13.07,2700,1460.34266881911,826.438220787257,413.219110393628,0.488813338491296
13.071,2700,1460.04422357486,826.637184283427,413.318592141713,0.488812573086496
13.072,2700,1459.74574155061,826.836172299592,413.418086149796,0.488811807497448
13.073,2700,1459.44722279432,827.035184803784,413.517592401892,0.488811041724129
13.074,2700,1459.14866735395,827.234221764034,413.617110882017,0.488810275766516
13.075,2700,1458.85007527743,827.433283148378,413.716641574189,0.488809509624587
13.076,2700,1458.55144661272,827.632368924853,413.816184462426,0.488808743298319
13.077,2700,1458.25278140776,827.831479061496,413.915739530748,0.488807976787691
13.078,2700,1457.95407971047,828.03061352635,414.015306763175,0.488807210092678
13.079,2700,1457.65534156881,828.229772287458,414.114886143729,0.488806443213259
13.08,2700,1457.3565670307,828.428955312865,414.214477656433,0.488805676149412
13.081,2700,1457.05775614407,828.628162570618,414.314081285309,0.488804908901113
13.082,2700,1456.75890895685,828.827394028769,414.413697014385,0.488804141468341
13.083,2700,1456.46002551695,829.026649655367,414.513324827683,0.488803373851073
13.084,2700,1456.1611058723,829.225929418468,414.612964709234,0.488802606049286
13.085,2700,1455.86215007081,829.425233286127,414.712616643063,0.488801838062959
13.086,2700,1455.56315816039,829.624561226404,414.812280613202,0.488801069892069
13.087,2700,1455.26413018896,829.823913207358,414.911956603679,0.488800301536594
13.088,2700,1454.96506620442,830.023289197053,415.011644598527,0.488799532996511
13.089,2700,1454.66596625467,830.222689163555,415.111344581777,0.488798764271799
