Time,Load,Solar,Battery,Grid,SOC
7.615,2699.99999310934,770.880180923174,1286.07987479078,643.039937395389,0.490904958889776
7.616,2699.99999317327,771.055278620922,1285.9631430349,642.98157151745,0.490903768183162
7.617,2699.99999323662,771.230315720373,1285.8464516775,642.923225838749,0.490902577584595
7.618,2699.99999329939,771.405292204488,1285.72980072994,642.864900364969,0.490901387094039
7.619,2699.9999933616,771.580208056242,1285.61319020357,642.806595101785,0.490900196711456
7.62,2699.99999342323,771.755063258631,1285.49662010974,642.748310054868,0.490899006436807
7.621,2699.99999348431,771.929857794668,1285.38009045976,642.690045229881,0.490897816270057
7.622,2699.99999354483,772.104591647385,1285.26360126497,642.631800632483,0.490896626211167
7.623,2699.9999936048,772.279264799833,1285.14715253665,642.573576268324,0.4908954362601
7.624,2699.99999366423,772.453877235077,1285.0307442861,642.515372143051,0.490894246416818
7.625,2699.99999372312,772.628428936206,1284.91437652461,642.457188262304,0.490893056681284
7.626,2699.99999378146,772.802919886321,1284.79804926343,642.399024631714,0.490891867053461
7.627,2699.99999383928,772.977350068547,1284.68176251382,642.340881256911,0.49089067753331
7.628,2699.99999389657,773.151719466023,1284.56551628703,642.282758143517,0.490889488120795
7.629,2699.99999395334,773.326028061908,1284.44931059429,642.224655297145,0.490888298815878
7.63,2699.99999400959,773.500275839377,1284.33314544681,642.166572723406,0.490887109618521
7.631,2699.99999406533,773.674462781624,1284.21702085581,642.108510427903,0.490885920528687
7.632,2699.99999412057,773.848588871862,1284.10093683247,642.050468416234,0.490884731546338
7.633,2699.99999417529,774.022654093322,1283.98489338798,641.992446693991,0.490883542671437
7.634,2699.99999422952,774.19665842925,1283.86889053352,641.934445266758,0.490882353903945
7.635,2699.99999428326,774.370601862912,1283.75292828023,641.876464140115,0.490881165243827
7.636,2699.9999943365,774.544484377593,1283.63700663927,641.818503319636,0.490879976691043
7.637,2699.99999438926,774.718305956594,1283.52112562178,641.760562810889,0.490878788245556
7.638,2699.99999444154,774.892066583233,1283.40528523887,641.702642619436,0.490877599907329
7.639,2699.99999449334,775.065766240849,1283.28948550166,641.644742750831,0.490876411676324
7.64,2699.99999454467,775.239404912796,1283.17372642125,641.586863210624,0.490875223552503
7.641,2699.99999459553,775.412982582445,1283.05800800872,641.529004004361,0.490874035535829
7.642,2699.99999464592,775.586499233189,1282.94233027516,641.471165137578,0.490872847626264
7.643,2699.99999469586,775.759954848434,1282.82669323162,641.413346615808,0.49087165982377
7.644,2699.99999474534,775.933349411606,1282.71109688915,641.355548444577,0.49087047212831
7.645,2699.99999479436,776.106682906148,1282.59554125881,641.297770629405,0.490869284539846
7.646,2699.99999484294,776.279955315522,1282.48002635161,641.240013175807,0.49086809705834
7.647,2699.99999489108,776.453166623205,1282.36455217858,641.182276089291,0.490866909683755
7.648,2699.99999493877,776.626316812693,1282.24911875072,641.124559375359,0.490865722416052
7.649,2699.99999498603,776.799405867501,1282.13372607902,641.06686303951,0.490864535255195
7.65,2699.99999503286,776.972433771159,1282.01837417447,641.009187087233,0.490863348201144
7.651,2699.99999507926,777.145400507215,1281.90306304803,640.951531524013,0.490862161253864
7.652,2699.99999512523,777.318306059236,1281.78779271066,640.893896355331,0.490860974413315
7.653,2699.99999517078,777.491150410804,1281.67256317332,640.836281586659,0.49085978767946
7.654,2699.99999521592,777.663933545522,1281.55737444693,640.778687223466,0.490858601052262
7.655,2699.99999526064,777.836655447006,1281.44222654242,640.721113271212,0.490857414531682
7.656,2699.99999530495,778.009316098894,1281.32711947071,640.663559735354,0.490856228117682
7.657,2699.99999534886,778.181915484837,1281.21205324268,640.606026621342,0.490855041810225
7.658,2699.99999539237,778.354453588506,1281.09702786924,640.548513934621,0.490853855609274
7.659,2699.99999543548,778.526930393589,1280.98204336126,640.491021680629,0.490852669514789
7.66,2699.99999547819,778.69934588379,1280.8670997296,640.433549864799,0.490851483526734
7.661,2699.99999552051,778.871700042832,1280.75219698512,640.376098492558,0.49085029764507
7.662,2699.99999556244,779.043992854455,1280.63733513866,640.318667569329,0.49084911186976
7.663,2699.99999560399,779.216224302414,1280.52251420105,640.261257100525,0.490847926200765
7.664,2699.99999564516,779.388394370484,1280.40773418312,640.203867091558,0.490846740638048
7.665,2699.99999568595,779.560503042455,1280.29299509566,640.14649754783,0.490845555181571
7.666,2699.99999572636,779.732550302136,1280.17829694948,640.089148474742,0.490844369831296
