Time,Load,Solar,Battery,Grid,SOC
4.068,838.418396721016,262.277849182776,384.093698358826,192.046849179413,0.495303073333571
4.069,839.537163593659,262.569877795752,384.644857198604,192.322428599302,0.495302717180926
4.07,840.66025351735,262.862160732774,385.198728523051,192.599364261525,0.495302360515436
4.071,841.787659457486,263.154698096157,385.75530757422,192.87765378711,0.495302003334596
4.072,842.919374343763,263.44748998806,386.314589570469,193.157294785235,0.495301645635902
4.073,844.055391070254,263.740536510485,386.876569706513,193.438284853256,0.495301287416856
4.074,845.195702495488,264.033837765273,387.441243153476,193.720621576738,0.495300928674964
4.075,846.340301442541,264.32739385411,388.008605058954,194.004302529477,0.495300569407737
4.076,847.489180699106,264.621204878519,388.578650547058,194.289325273529,0.49530020961269
4.077,848.642333017585,264.915270939867,389.151374718479,194.57568735924,0.495299849287343
4.078,849.799751115171,265.209592139358,389.726772650542,194.863386325271,0.495299488429221
4.079,850.961427673928,265.50416857804,390.304839397259,195.15241969863,0.495299127035851
4.08,852.127355340882,265.799000356796,390.885569989391,195.442784994695,0.495298765104768
4.081,853.297526728101,266.094087576353,391.468959434499,195.734479717249,0.495298402633509
4.082,854.471934412779,266.389430337273,392.055002717004,196.027501358502,0.495298039619617
4.083,855.650570937333,266.685028739959,392.643694798249,196.321847399125,0.495297676060641
4.084,856.833428809477,266.980882884651,393.235030616551,196.617515308275,0.495297311954131
4.085,858.020500502316,267.276992871428,393.829005087258,196.914502543629,0.495296947297645
4.086,859.211778454435,267.573358800207,394.425613102819,197.21280655141,0.495296582088744
4.087,860.407255069983,267.86998077074,395.024849532829,197.512424766414,0.495296216324994
4.088,861.606922718765,268.166858882618,395.626709224098,197.813354612049,0.495295850003967
4.089,862.810773736332,268.463993235268,396.231187000709,198.115593500355,0.495295483123238
4.09,864.018800424065,268.761383927953,396.838277664075,198.419138832037,0.495295115680389
4.091,865.230995049277,269.059031059773,397.447975993003,198.723987996501,0.495294747673004
4.092,866.447349845293,269.356934729662,398.060276743753,199.030138371877,0.495294379098673
4.093,867.667857011544,269.655095036391,398.675174650102,199.337587325051,0.495294009954993
4.094,868.892508713668,269.953512078565,399.292664423402,199.646332211701,0.495293640239563
4.095,870.121297083589,270.252185954624,399.912740752643,199.956370376322,0.495293269949988
4.096,871.35421421962,270.551116762841,400.535398304519,200.26769915226,0.495292899083879
4.097,872.591252186552,270.850304601324,401.160631723485,200.580315861743,0.495292527638849
4.098,873.83240301575,271.149749568016,401.788435631823,200.894217815911,0.49529215561252
4.099,875.077658705249,271.44945176069,402.418804629706,201.209402314853,0.495291783002516
4.1,876.327011219845,271.749411276956,403.051733295259,201.52586664763,0.495291409806466
4.101,877.580452491196,272.049628214252,403.687216184629,201.843608092315,0.495291036022007
4.102,878.837974417912,272.350102669853,404.32524783204,202.16262391602,0.495290661646777
4.103,880.099568865659,272.650834740862,404.965822749864,202.482911374932,0.495290286678423
4.104,881.36522766725,272.951824524217,405.608935428689,202.804467714344,0.495289911114594
4.105,882.634942622746,273.253072116683,406.254580337375,203.127290168688,0.495289534952945
4.106,883.908705499553,273.554577614861,406.902751923128,203.451375961564,0.495289158191138
