Time,Load,Solar,Battery,Grid,SOC
9.576,5500,1967.79040602054,1500,2032.20959397946,0.474320682535212
9.577,5500,1967.8660087251,1500,2032.1339912749,0.474317904757435
9.578,5500,1967.94146330661,1500,2032.05853669339,0.474315126979657
9.579,5500,1968.01676976722,1500,2031.98323023278,0.474312349201879
9.58,5500,1968.09192810913,1500,2031.90807189087,0.474309571424101
9.581,5500,1968.16693833451,1500,2031.83306166549,0.474306793646323
9.582,5500,1968.24180044558,1500,2031.75819955442,0.474304015868546
9.583,5500,1968.31651444457,1500,2031.68348555543,0.474301238090768
9.584,5500,1968.39108033373,1500,2031.60891966627,0.47429846031299
9.585,5500,1968.46549811532,1500,2031.53450188468,0.474295682535212
9.586,5500,1968.53976779162,1500,2031.46023220838,0.474292904757434
9.587,5500,1968.61388936494,1500,2031.38611063506,0.474290126979657
9.588,5500,1968.6878628376,1500,2031.3121371624,0.474287349201879
9.589,5500,1968.76168821192,1500,2031.23831178808,0.474284571424101
9.59,5500,1968.83536549027,1500,2031.16463450973,0.474281793646323
9.591,5500,1968.90889467501,1500,2031.09110532499,0.474279015868545
9.592,5500,1968.98227576854,1500,2031.01772423146,0.474276238090768
9.593,5500,1969.05550877327,1500,2030.94449122673,0.47427346031299
9.594,5500,1969.12859369161,1500,2030.87140630839,0.474270682535212
9.595,5500,1969.20153052602,1500,2030.79846947398,0.474267904757434
9.596,5500,1969.27431927895,1500,2030.72568072105,0.474265126979656
9.597,5500,1969.34695995288,1500,2030.65304004712,0.474262349201879
9.598,5500,1969.41945255031,1500,2030.58054744969,0.474259571424101
9.599,5500,1969.49179707376,1500,2030.50820292624,0.474256793646323
9.6,5500,1969.56399352576,1500,2030.43600647424,0.474254015868545
9.601,5500,1969.63604190886,1500,2030.36395809114,0.474251238090767
9.602,5500,1969.70794222563,1500,2030.29205777437,0.47424846031299
9.603,5500,1969.77969447865,1500,2030.22030552135,0.474245682535212
9.604,5500,1969.85129867053,1500,2030.14870132947,0.474242904757434
9.605,5500,1969.92275480389,1500,2030.07724519611,0.474240126979656
9.606,5500,1969.99406288138,1500,2030.00593711862,0.474237349201878
9.607,5500,1970.06522290565,1500,2029.93477709436,0.474234571424101
9.608,5500,1970.13623487937,1500,2029.86376512063,0.474231793646323
9.609,5500,1970.20709880525,1500,2029.79290119475,0.474229015868545
9.61,5500,1970.27781468599,1500,2029.72218531401,0.474226238090767
9.611,5500,1970.34838252432,1500,2029.65161747568,0.47422346031299
9.612,5500,1970.418802323,1500,2029.581197677,0.474220682535212
9.613,5500,1970.48907408478,1500,2029.51092591522,0.474217904757434
9.614,5500,1970.55919781246,1500,2029.44080218754,0.474215126979656
9.615,5500,1970.62917350883,1500,2029.37082649117,0.474212349201878
9.616,5500,1970.69900117672,1500,2029.30099882328,0.474209571424101
9.617,5500,1970.76868081896,1500,2029.23131918104,0.474206793646323
9.618,5500,1970.83821243842,1500,2029.16178756158,0.474204015868545
9.619,5500,1970.90759603795,1500,2029.09240396205,0.474201238090767
9.62,5500,1970.97683162046,1500,2029.02316837954,0.474198460312989
9.621,5500,1971.04591918886,1500,2028.95408081114,0.474195682535212
9.622,5500,1971.11485874607,1500,2028.88514125393,0.474192904757434
9.623,5500,1971.18365029504,1500,2028.81634970496,0.474190126979656
9.624,5500,1971.25229383874,1500,2028.74770616126,0.474187349201878
9.625,5500,1971.32078938014,1500,2028.67921061986,0.4741845714241
9.626,5500,1971.38913692225,1500,2028.61086307775,0.474181793646323
9.627,5500,1971.45733646809,1500,2028.54266353191,0.474179015868545
9.628,5500,1971.52538802069,1500,2028.47461197931,0.474176238090767
9.629,5500,1971.59329158311,1500,2028.40670841689,0.474173460312989
